ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,class
57.0,148.0,2.0,65.0,31.0,1.0,1.0,101.0,8.0,9.0,32.0,2.0,24.0,4.0,4.0,96.0,22.0,7.0,13.0,101.0,0
77.0,396.0,2.0,152.0,17.0,1.0,1.0,83.0,7.0,7.0,18.0,2.0,19.0,2.0,2.0,9.0,5.0,2.0,1.0,56.0,1
75.0,62.0,3.0,23.0,8.0,1.0,1.0,101.0,8.0,9.0,9.0,5.0,51.0,2.0,2.0,39.0,3.0,2.0,1.0,101.0,0
64.0,21.0,4.0,11.0,16.0,1.0,1.0,101.0,8.0,9.0,16.0,12.0,14.0,8.0,7.0,19.0,5.0,3.0,2.0,41.0,0
61.0,70.0,3.0,36.0,26.0,1.0,1.0,97.0,5.0,7.0,28.0,5.0,27.0,5.0,5.0,59.0,3.0,3.0,3.0,68.0,0
56.0,202.0,5.0,63.0,34.0,1.0,1.0,89.0,5.0,7.0,34.0,6.0,31.0,3.0,3.0,72.0,7.0,6.0,5.0,62.0,0
84.0,417.0,17.0,176.0,26.0,3.0,1.0,94.0,7.0,6.0,28.0,1.0,12.0,1.0,1.0,23.0,7.0,2.0,1.0,65.0,0
80.0,122.0,45.0,73.0,12.0,1.0,1.0,92.0,7.0,7.0,12.0,1.0,56.0,1.0,1.0,12.0,2.0,2.0,1.0,68.0,1
66.0,98.0,3.0,51.0,27.0,3.0,2.0,87.0,4.0,6.0,29.0,3.0,62.0,2.0,2.0,3.0,2.0,7.0,1.0,79.0,0
64.0,128.0,5.0,58.0,17.0,3.0,3.0,89.0,5.0,7.0,18.0,2.0,36.0,2.0,2.0,92.0,3.0,2.0,2.0,101.0,0
71.0,126.0,3.0,61.0,46.0,1.0,1.0,101.0,8.0,9.0,49.0,3.0,18.0,2.0,2.0,37.0,8.0,3.0,3.0,48.0,0
57.0,421.0,11.0,152.0,18.0,3.0,1.0,66.0,5.0,6.0,21.0,2.0,41.0,1.0,1.0,62.0,5.0,5.0,4.0,58.0,0
67.0,55.0,7.0,29.0,11.0,2.0,2.0,101.0,8.0,9.0,11.0,2.0,51.0,3.0,3.0,75.0,4.0,3.0,2.0,84.0,0
73.0,141.0,14.0,45.0,8.0,1.0,1.0,101.0,8.0,9.0,8.0,1.0,72.0,1.0,1.0,83.0,3.0,3.0,2.0,101.0,0
87.0,148.0,8.0,64.0,16.0,1.0,1.0,101.0,8.0,9.0,16.0,2.0,48.0,2.0,1.0,7.0,2.0,3.0,1.0,61.0,1
75.0,174.0,4.0,45.0,15.0,2.0,2.0,101.0,8.0,9.0,15.0,3.0,15.0,1.0,1.0,46.0,5.0,3.0,2.0,76.0,1
61.0,253.0,18.0,79.0,18.0,2.0,2.0,101.0,8.0,9.0,21.0,1.0,51.0,2.0,2.0,86.0,4.0,4.0,4.0,87.0,1
71.0,271.0,10.0,77.0,15.0,1.0,1.0,101.0,8.0,9.0,15.0,3.0,8.0,1.0,1.0,60.0,7.0,2.0,5.0,55.0,0
73.0,121.0,4.0,52.0,17.0,2.0,1.0,95.0,7.0,6.0,20.0,3.0,54.0,4.0,4.0,45.0,6.0,10.0,1.0,101.0,0
67.0,177.0,8.0,84.0,18.0,1.0,1.0,95.0,5.0,7.0,18.0,2.0,36.0,1.0,1.0,65.0,3.0,2.0,3.0,58.0,0
77.0,133.0,7.0,50.0,16.0,1.0,1.0,101.0,8.0,9.0,16.0,3.0,41.0,2.0,2.0,14.0,3.0,2.0,1.0,51.0,1
58.0,93.0,12.0,32.0,13.0,1.0,1.0,93.0,5.0,7.0,13.0,3.0,18.0,2.0,2.0,88.0,8.0,2.0,3.0,81.0,0
78.0,211.0,7.0,86.0,37.0,1.0,1.0,101.0,8.0,9.0,40.0,2.0,20.0,2.0,2.0,31.0,4.0,3.0,2.0,32.0,1
83.0,152.0,4.0,66.0,15.0,1.0,1.0,101.0,8.0,9.0,15.0,2.0,8.0,1.0,1.0,28.0,3.0,2.0,2.0,44.0,1
57.0,180.0,13.0,75.0,33.0,4.0,2.0,75.0,4.0,5.0,39.0,1.0,41.0,1.0,1.0,21.0,2.0,3.0,2.0,24.0,1
62.0,121.0,9.0,70.0,27.0,1.0,1.0,97.0,7.0,7.0,29.0,3.0,16.0,5.0,5.0,91.0,6.0,3.0,4.0,101.0,0
62.0,98.0,19.0,58.0,6.0,4.0,3.0,45.0,7.0,3.0,10.0,1.0,34.0,1.0,1.0,74.0,3.0,2.0,2.0,76.0,0
89.0,142.0,11.0,80.0,15.0,1.0,1.0,101.0,8.0,9.0,16.0,2.0,15.0,1.0,1.0,4.0,4.0,2.0,1.0,58.0,1
58.0,157.0,5.0,72.0,14.0,4.0,3.0,76.0,1.0,3.0,17.0,2.0,57.0,2.0,2.0,96.0,3.0,3.0,2.0,101.0,0
66.0,187.0,4.0,67.0,24.0,1.0,1.0,97.0,7.0,7.0,24.0,3.0,49.0,8.0,8.0,56.0,8.0,5.0,2.0,93.0,0
73.0,118.0,2.0,49.0,14.0,2.0,1.0,88.0,7.0,6.0,16.0,2.0,48.0,4.0,4.0,43.0,4.0,3.0,1.0,101.0,0
84.0,228.0,12.0,76.0,24.0,1.0,1.0,97.0,7.0,7.0,25.0,2.0,49.0,1.0,1.0,1.0,1.0,2.0,1.0,34.0,1
62.0,148.0,2.0,62.0,61.0,2.0,2.0,99.0,7.0,3.0,63.0,6.0,53.0,6.0,6.0,25.0,10.0,6.0,1.0,62.0,0
68.0,86.0,3.0,41.0,24.0,2.0,2.0,101.0,7.0,9.0,25.0,4.0,84.0,3.0,2.0,83.0,2.0,10.0,2.0,93.0,0
72.0,326.0,15.0,126.0,15.0,2.0,1.0,82.0,4.0,6.0,17.0,1.0,70.0,1.0,1.0,4.0,3.0,5.0,1.0,87.0,0
78.0,131.0,6.0,67.0,23.0,3.0,1.0,93.0,7.0,6.0,33.0,4.0,30.0,4.0,4.0,9.0,2.0,4.0,1.0,72.0,1
59.0,108.0,17.0,46.0,14.0,2.0,2.0,80.0,5.0,3.0,14.0,1.0,22.0,2.0,2.0,43.0,5.0,3.0,1.0,56.0,0
82.0,248.0,3.0,72.0,23.0,1.0,1.0,101.0,8.0,9.0,26.0,2.0,36.0,3.0,3.0,10.0,2.0,3.0,1.0,44.0,1
89.0,355.0,18.0,118.0,22.0,1.0,1.0,101.0,8.0,9.0,22.0,1.0,63.0,1.0,1.0,16.0,3.0,4.0,1.0,72.0,1
64.0,170.0,7.0,73.0,47.0,2.0,2.0,94.0,1.0,7.0,47.0,7.0,31.0,1.0,1.0,25.0,6.0,6.0,2.0,51.0,0
76.0,178.0,5.0,100.0,39.0,1.0,1.0,98.0,5.0,7.0,39.0,3.0,33.0,1.0,1.0,14.0,7.0,3.0,2.0,51.0,0
77.0,248.0,8.0,98.0,38.0,1.0,1.0,101.0,8.0,9.0,42.0,3.0,38.0,4.0,4.0,60.0,7.0,3.0,2.0,76.0,1
66.0,115.0,12.0,64.0,15.0,5.0,3.0,73.0,7.0,3.0,20.0,3.0,29.0,4.0,4.0,24.0,4.0,2.0,2.0,58.0,1
63.0,86.0,14.0,43.0,15.0,2.0,2.0,81.0,5.0,5.0,16.0,1.0,28.0,1.0,1.0,50.0,4.0,2.0,2.0,68.0,0
79.0,212.0,17.0,87.0,28.0,1.0,1.0,101.0,8.0,9.0,28.0,1.0,23.0,6.0,6.0,12.0,4.0,3.0,1.0,72.0,0
66.0,204.0,9.0,94.0,17.0,3.0,3.0,95.0,7.0,7.0,23.0,3.0,70.0,2.0,2.0,99.0,4.0,10.0,3.0,101.0,0
65.0,53.0,5.0,18.0,13.0,1.0,1.0,101.0,8.0,9.0,15.0,7.0,59.0,1.0,1.0,101.0,6.0,5.0,2.0,101.0,0
69.0,133.0,3.0,53.0,24.0,4.0,4.0,89.0,7.0,7.0,25.0,7.0,55.0,2.0,2.0,25.0,5.0,4.0,1.0,71.0,1
87.0,499.0,5.0,96.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,2.0,45.0,1.0,1.0,15.0,4.0,3.0,1.0,64.0,0
70.0,125.0,6.0,52.0,30.0,1.0,1.0,101.0,8.0,9.0,30.0,5.0,22.0,2.0,2.0,52.0,8.0,4.0,2.0,78.0,0
74.0,288.0,5.0,103.0,11.0,2.0,1.0,56.0,7.0,6.0,12.0,4.0,56.0,3.0,3.0,31.0,3.0,3.0,1.0,68.0,1
71.0,261.0,6.0,46.0,14.0,1.0,1.0,101.0,8.0,9.0,14.0,4.0,32.0,1.0,1.0,91.0,5.0,3.0,2.0,87.0,0
74.0,125.0,6.0,42.0,9.0,1.0,1.0,101.0,8.0,9.0,9.0,3.0,51.0,1.0,1.0,85.0,3.0,4.0,3.0,84.0,0
69.0,210.0,6.0,111.0,44.0,2.0,1.0,89.0,6.0,6.0,49.0,3.0,55.0,2.0,2.0,52.0,11.0,4.0,3.0,77.0,0
78.0,183.0,5.0,71.0,40.0,1.0,1.0,101.0,8.0,9.0,40.0,3.0,29.0,1.0,1.0,14.0,7.0,4.0,1.0,51.0,1
64.0,272.0,4.0,108.0,28.0,2.0,2.0,80.0,7.0,3.0,32.0,3.0,49.0,4.0,4.0,54.0,3.0,4.0,2.0,51.0,0
65.0,74.0,9.0,33.0,39.0,1.0,1.0,98.0,5.0,7.0,39.0,4.0,59.0,1.0,1.0,62.0,12.0,6.0,2.0,90.0,0
71.0,167.0,2.0,71.0,46.0,1.0,1.0,99.0,6.0,8.0,51.0,4.0,47.0,1.0,1.0,70.0,8.0,5.0,6.0,86.0,1
48.0,248.0,14.0,89.0,26.0,3.0,3.0,71.0,1.0,3.0,31.0,1.0,31.0,3.0,3.0,95.0,7.0,3.0,3.0,81.0,0
60.0,190.0,4.0,108.0,17.0,2.0,1.0,61.0,5.0,6.0,21.0,2.0,26.0,1.0,1.0,79.0,6.0,3.0,3.0,89.0,1
71.0,239.0,6.0,67.0,24.0,1.0,1.0,89.0,5.0,7.0,25.0,6.0,34.0,1.0,1.0,26.0,4.0,3.0,2.0,51.0,0
69.0,122.0,1.0,73.0,20.0,2.0,2.0,101.0,8.0,9.0,21.0,2.0,31.0,1.0,1.0,44.0,3.0,3.0,2.0,45.0,0
80.0,43.0,8.0,24.0,10.0,1.0,1.0,101.0,8.0,9.0,10.0,2.0,34.0,1.0,1.0,6.0,2.0,3.0,1.0,51.0,0
77.0,133.0,6.0,55.0,25.0,1.0,1.0,97.0,7.0,7.0,25.0,4.0,18.0,2.0,2.0,16.0,5.0,3.0,2.0,76.0,0
62.0,359.0,7.0,141.0,27.0,2.0,1.0,68.0,7.0,6.0,28.0,2.0,27.0,3.0,3.0,77.0,11.0,2.0,4.0,70.0,0
90.0,491.0,7.0,100.0,19.0,1.0,1.0,101.0,8.0,9.0,19.0,3.0,40.0,1.0,1.0,3.0,3.0,3.0,1.0,58.0,1
61.0,22.0,10.0,14.0,4.0,2.0,2.0,101.0,7.0,9.0,4.0,3.0,34.0,1.0,1.0,95.0,3.0,2.0,3.0,101.0,0
71.0,71.0,11.0,40.0,10.0,2.0,1.0,83.0,7.0,6.0,13.0,2.0,37.0,2.0,1.0,9.0,5.0,2.0,1.0,72.0,0
56.0,202.0,41.0,115.0,20.0,7.0,3.0,64.0,4.0,6.0,25.0,1.0,43.0,1.0,1.0,51.0,7.0,3.0,2.0,101.0,0
74.0,72.0,8.0,42.0,19.0,1.0,1.0,101.0,8.0,9.0,19.0,3.0,57.0,2.0,1.0,39.0,4.0,4.0,2.0,76.0,0
72.0,198.0,10.0,88.0,13.0,1.0,1.0,78.0,7.0,7.0,14.0,2.0,55.0,1.0,1.0,93.0,3.0,4.0,2.0,84.0,1
84.0,76.0,18.0,42.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,1.0,39.0,1.0,1.0,5.0,2.0,4.0,1.0,51.0,0
59.0,150.0,18.0,67.0,17.0,9.0,5.0,62.0,5.0,3.0,26.0,1.0,30.0,1.0,1.0,20.0,3.0,3.0,1.0,68.0,0
58.0,33.0,4.0,15.0,12.0,1.0,1.0,101.0,8.0,9.0,12.0,7.0,37.0,1.0,1.0,74.0,7.0,4.0,3.0,101.0,0
79.0,140.0,13.0,63.0,25.0,1.0,1.0,101.0,8.0,9.0,25.0,1.0,22.0,1.0,1.0,19.0,5.0,4.0,2.0,40.0,0
77.0,164.0,8.0,85.0,21.0,1.0,1.0,101.0,8.0,9.0,25.0,2.0,51.0,3.0,3.0,53.0,5.0,5.0,1.0,90.0,0
68.0,197.0,9.0,57.0,22.0,1.0,1.0,82.0,5.0,7.0,22.0,3.0,25.0,1.0,1.0,14.0,7.0,3.0,1.0,54.0,0
80.0,87.0,10.0,37.0,14.0,1.0,1.0,101.0,8.0,9.0,14.0,2.0,9.0,1.0,1.0,20.0,7.0,2.0,1.0,71.0,0
69.0,300.0,11.0,76.0,37.0,1.0,1.0,101.0,8.0,9.0,38.0,3.0,26.0,1.0,1.0,74.0,8.0,4.0,5.0,92.0,1
63.0,195.0,5.0,63.0,19.0,2.0,2.0,69.0,5.0,3.0,23.0,2.0,38.0,6.0,5.0,56.0,5.0,4.0,2.0,79.0,0
69.0,135.0,5.0,55.0,25.0,1.0,1.0,101.0,8.0,9.0,25.0,6.0,51.0,3.0,3.0,51.0,4.0,8.0,2.0,84.0,0
60.0,84.0,3.0,26.0,14.0,1.0,1.0,101.0,8.0,9.0,15.0,4.0,22.0,8.0,8.0,96.0,6.0,3.0,3.0,91.0,0
78.0,89.0,6.0,41.0,13.0,1.0,1.0,93.0,7.0,7.0,13.0,5.0,43.0,1.0,1.0,1.0,3.0,4.0,1.0,57.0,0
68.0,215.0,3.0,77.0,32.0,2.0,2.0,101.0,8.0,9.0,33.0,3.0,14.0,1.0,1.0,12.0,7.0,2.0,1.0,38.0,1
72.0,229.0,6.0,86.0,36.0,1.0,1.0,101.0,8.0,9.0,41.0,4.0,41.0,5.0,5.0,63.0,5.0,3.0,2.0,55.0,0
71.0,133.0,3.0,50.0,21.0,1.0,1.0,101.0,8.0,9.0,22.0,5.0,34.0,6.0,5.0,71.0,3.0,3.0,2.0,68.0,0
76.0,214.0,3.0,97.0,39.0,1.0,1.0,99.0,7.0,7.0,42.0,6.0,23.0,1.0,1.0,12.0,3.0,4.0,1.0,45.0,1
77.0,145.0,4.0,66.0,24.0,1.0,1.0,101.0,8.0,9.0,25.0,3.0,23.0,1.0,1.0,26.0,3.0,4.0,1.0,46.0,0
72.0,201.0,4.0,84.0,21.0,1.0,1.0,96.0,7.0,7.0,21.0,2.0,26.0,1.0,1.0,54.0,8.0,4.0,2.0,72.0,0
84.0,209.0,6.0,75.0,28.0,1.0,1.0,98.0,7.0,7.0,30.0,2.0,18.0,2.0,2.0,4.0,4.0,2.0,1.0,30.0,1
66.0,69.0,3.0,37.0,19.0,1.0,1.0,96.0,7.0,7.0,20.0,7.0,54.0,3.0,3.0,72.0,6.0,5.0,1.0,91.0,0
61.0,87.0,2.0,36.0,15.0,1.0,1.0,95.0,7.0,7.0,17.0,4.0,39.0,5.0,5.0,102.0,4.0,5.0,2.0,101.0,0
92.0,337.0,21.0,123.0,18.0,1.0,1.0,101.0,8.0,9.0,18.0,1.0,19.0,1.0,1.0,3.0,3.0,2.0,1.0,28.0,1
72.0,267.0,3.0,63.0,22.0,1.0,1.0,92.0,5.0,7.0,23.0,4.0,24.0,1.0,1.0,18.0,3.0,3.0,1.0,34.0,1
63.0,275.0,12.0,106.0,38.0,1.0,1.0,88.0,7.0,7.0,40.0,2.0,16.0,2.0,2.0,53.0,15.0,4.0,3.0,84.0,0
78.0,465.0,32.0,139.0,17.0,2.0,2.0,95.0,7.0,7.0,17.0,1.0,32.0,1.0,1.0,12.0,4.0,3.0,1.0,72.0,1
68.0,229.0,4.0,96.0,25.0,4.0,4.0,84.0,7.0,3.0,30.0,4.0,53.0,1.0,1.0,76.0,3.0,5.0,2.0,87.0,0
71.0,262.0,3.0,64.0,20.0,1.0,1.0,101.0,8.0,9.0,22.0,2.0,26.0,2.0,2.0,61.0,6.0,4.0,4.0,74.0,0
72.0,267.0,8.0,119.0,13.0,2.0,2.0,101.0,7.0,9.0,13.0,2.0,9.0,2.0,2.0,2.0,5.0,2.0,1.0,43.0,0
84.0,140.0,3.0,68.0,27.0,1.0,1.0,101.0,8.0,9.0,31.0,3.0,24.0,2.0,2.0,10.0,3.0,3.0,1.0,46.0,1
74.0,174.0,5.0,46.0,11.0,1.0,1.0,101.0,8.0,9.0,11.0,3.0,41.0,2.0,2.0,65.0,4.0,3.0,3.0,101.0,0
88.0,86.0,43.0,64.0,8.0,1.0,1.0,101.0,8.0,9.0,8.0,1.0,30.0,2.0,2.0,3.0,3.0,2.0,1.0,101.0,1
75.0,74.0,7.0,37.0,17.0,1.0,1.0,95.0,7.0,7.0,17.0,4.0,76.0,2.0,2.0,11.0,3.0,6.0,1.0,89.0,0
64.0,96.0,4.0,47.0,16.0,2.0,2.0,94.0,7.0,7.0,16.0,2.0,28.0,2.0,2.0,69.0,7.0,3.0,4.0,81.0,0
66.0,66.0,10.0,44.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,2.0,26.0,1.0,1.0,80.0,8.0,3.0,6.0,76.0,0
71.0,160.0,4.0,63.0,30.0,1.0,1.0,87.0,5.0,7.0,30.0,7.0,49.0,2.0,2.0,10.0,3.0,7.0,3.0,58.0,0
83.0,220.0,17.0,80.0,19.0,1.0,1.0,101.0,8.0,9.0,19.0,1.0,18.0,1.0,1.0,39.0,5.0,2.0,1.0,57.0,0
59.0,151.0,5.0,85.0,15.0,7.0,3.0,56.0,7.0,5.0,21.0,4.0,11.0,1.0,1.0,25.0,5.0,2.0,2.0,51.0,0
88.0,212.0,9.0,106.0,18.0,1.0,1.0,101.0,8.0,9.0,18.0,2.0,36.0,1.0,1.0,25.0,3.0,4.0,1.0,64.0,1
62.0,94.0,15.0,51.0,8.0,2.0,1.0,64.0,7.0,6.0,9.0,1.0,51.0,2.0,2.0,94.0,3.0,2.0,3.0,76.0,0
83.0,258.0,4.0,109.0,46.0,1.0,1.0,101.0,8.0,9.0,47.0,4.0,29.0,2.0,2.0,4.0,3.0,4.0,1.0,47.0,1
79.0,109.0,3.0,44.0,18.0,1.0,1.0,101.0,8.0,9.0,19.0,5.0,40.0,3.0,3.0,16.0,5.0,4.0,2.0,79.0,1
69.0,127.0,5.0,61.0,14.0,3.0,3.0,88.0,7.0,3.0,16.0,3.0,74.0,9.0,9.0,57.0,2.0,6.0,1.0,101.0,0
74.0,103.0,2.0,50.0,22.0,1.0,1.0,96.0,7.0,7.0,23.0,4.0,28.0,1.0,1.0,16.0,3.0,4.0,1.0,61.0,0
68.0,65.0,2.0,27.0,19.0,1.0,1.0,101.0,8.0,9.0,20.0,7.0,54.0,1.0,1.0,56.0,6.0,8.0,2.0,93.0,0
61.0,192.0,6.0,68.0,11.0,3.0,3.0,84.0,7.0,5.0,13.0,3.0,34.0,2.0,2.0,87.0,4.0,3.0,3.0,72.0,0
86.0,129.0,3.0,63.0,18.0,1.0,1.0,101.0,8.0,9.0,20.0,4.0,62.0,6.0,6.0,3.0,2.0,3.0,1.0,76.0,1
82.0,64.0,7.0,38.0,14.0,1.0,1.0,101.0,8.0,9.0,14.0,3.0,32.0,1.0,1.0,11.0,5.0,3.0,1.0,61.0,0
84.0,84.0,4.0,33.0,10.0,1.0,1.0,101.0,8.0,9.0,10.0,2.0,57.0,4.0,4.0,10.0,2.0,5.0,1.0,72.0,0
80.0,193.0,9.0,85.0,32.0,1.0,1.0,95.0,5.0,7.0,33.0,2.0,51.0,1.0,1.0,4.0,4.0,2.0,1.0,51.0,1
73.0,321.0,2.0,90.0,36.0,4.0,4.0,101.0,8.0,9.0,38.0,4.0,28.0,1.0,1.0,32.0,8.0,2.0,3.0,58.0,0
55.0,359.0,10.0,105.0,50.0,1.0,1.0,91.0,5.0,7.0,50.0,2.0,79.0,3.0,3.0,84.0,8.0,9.0,4.0,89.0,0
58.0,324.0,6.0,93.0,14.0,3.0,2.0,68.0,5.0,4.0,16.0,2.0,28.0,3.0,3.0,62.0,3.0,4.0,2.0,64.0,0
67.0,164.0,2.0,56.0,32.0,1.0,1.0,92.0,7.0,7.0,34.0,4.0,43.0,2.0,1.0,65.0,6.0,4.0,3.0,90.0,0
63.0,153.0,13.0,42.0,13.0,1.0,1.0,93.0,7.0,7.0,13.0,1.0,34.0,1.0,1.0,83.0,5.0,2.0,4.0,101.0,0
65.0,239.0,7.0,100.0,29.0,2.0,1.0,91.0,4.0,6.0,30.0,2.0,15.0,2.0,2.0,3.0,3.0,2.0,1.0,19.0,1
61.0,145.0,10.0,49.0,29.0,2.0,2.0,98.0,7.0,3.0,31.0,3.0,34.0,1.0,1.0,80.0,6.0,5.0,5.0,65.0,0
90.0,113.0,24.0,74.0,16.0,1.0,1.0,101.0,8.0,9.0,16.0,1.0,41.0,1.0,1.0,2.0,3.0,3.0,1.0,51.0,1
61.0,198.0,8.0,87.0,26.0,1.0,1.0,89.0,5.0,7.0,27.0,3.0,28.0,2.0,2.0,83.0,8.0,2.0,4.0,83.0,0
69.0,308.0,2.0,106.0,23.0,2.0,2.0,93.0,5.0,5.0,26.0,3.0,49.0,4.0,4.0,14.0,5.0,5.0,2.0,83.0,0
71.0,333.0,12.0,124.0,20.0,2.0,2.0,101.0,7.0,9.0,21.0,2.0,26.0,3.0,3.0,23.0,3.0,3.0,2.0,56.0,0
64.0,100.0,3.0,45.0,46.0,1.0,1.0,99.0,6.0,8.0,49.0,7.0,49.0,3.0,3.0,92.0,8.0,11.0,4.0,95.0,1
76.0,110.0,4.0,51.0,22.0,1.0,1.0,96.0,7.0,7.0,22.0,7.0,72.0,3.0,3.0,44.0,4.0,6.0,1.0,90.0,0
89.0,467.0,18.0,161.0,9.0,1.0,1.0,101.0,8.0,9.0,9.0,1.0,14.0,1.0,1.0,9.0,2.0,2.0,1.0,51.0,1
89.0,216.0,13.0,103.0,12.0,1.0,1.0,101.0,8.0,9.0,12.0,1.0,37.0,2.0,2.0,5.0,4.0,2.0,1.0,81.0,1
70.0,362.0,9.0,97.0,27.0,2.0,1.0,90.0,5.0,6.0,29.0,2.0,30.0,1.0,1.0,30.0,6.0,4.0,1.0,65.0,0
71.0,134.0,6.0,64.0,22.0,3.0,2.0,92.0,5.0,6.0,24.0,4.0,19.0,1.0,1.0,17.0,3.0,2.0,1.0,31.0,1
72.0,128.0,5.0,68.0,19.0,1.0,1.0,95.0,7.0,7.0,19.0,2.0,34.0,1.0,1.0,88.0,4.0,4.0,2.0,101.0,0
65.0,76.0,8.0,47.0,13.0,1.0,1.0,76.0,5.0,7.0,13.0,2.0,43.0,2.0,2.0,46.0,5.0,4.0,2.0,89.0,1
68.0,153.0,4.0,38.0,24.0,2.0,2.0,97.0,7.0,3.0,25.0,4.0,26.0,2.0,2.0,41.0,12.0,4.0,2.0,79.0,1
77.0,306.0,3.0,76.0,48.0,1.0,1.0,101.0,8.0,9.0,52.0,7.0,33.0,1.0,1.0,16.0,7.0,5.0,2.0,60.0,1
83.0,512.0,21.0,169.0,21.0,1.0,1.0,101.0,8.0,9.0,21.0,1.0,26.0,1.0,1.0,17.0,4.0,2.0,2.0,41.0,0
62.0,179.0,8.0,71.0,27.0,1.0,1.0,90.0,5.0,7.0,28.0,3.0,53.0,1.0,1.0,32.0,4.0,4.0,2.0,87.0,0
74.0,153.0,13.0,47.0,21.0,1.0,1.0,101.0,8.0,9.0,22.0,1.0,41.0,1.0,1.0,37.0,6.0,4.0,1.0,83.0,0
55.0,162.0,26.0,71.0,15.0,2.0,1.0,81.0,5.0,6.0,16.0,1.0,61.0,1.0,1.0,98.0,5.0,4.0,4.0,101.0,0
59.0,79.0,5.0,47.0,19.0,1.0,1.0,96.0,7.0,7.0,20.0,4.0,17.0,3.0,3.0,88.0,12.0,2.0,6.0,81.0,1
74.0,276.0,16.0,117.0,9.0,1.0,1.0,76.0,5.0,7.0,9.0,1.0,51.0,1.0,1.0,11.0,2.0,3.0,1.0,76.0,0
63.0,165.0,2.0,44.0,40.0,1.0,1.0,101.0,8.0,9.0,45.0,18.0,37.0,25.0,25.0,55.0,6.0,12.0,4.0,74.0,0
75.0,100.0,3.0,48.0,16.0,1.0,1.0,82.0,7.0,7.0,17.0,3.0,51.0,1.0,1.0,1.0,1.0,3.0,1.0,34.0,1
62.0,125.0,3.0,57.0,8.0,3.0,2.0,71.0,7.0,5.0,11.0,2.0,41.0,2.0,1.0,73.0,3.0,3.0,2.0,68.0,1
59.0,523.0,17.0,201.0,28.0,1.0,1.0,90.0,7.0,7.0,28.0,1.0,20.0,1.0,1.0,82.0,16.0,3.0,8.0,82.0,1
70.0,401.0,11.0,113.0,12.0,3.0,3.0,86.0,7.0,3.0,14.0,3.0,55.0,1.0,1.0,47.0,3.0,4.0,3.0,84.0,1
61.0,71.0,5.0,37.0,6.0,2.0,2.0,72.0,5.0,4.0,8.0,2.0,44.0,1.0,1.0,104.0,3.0,3.0,2.0,101.0,0
80.0,76.0,3.0,38.0,16.0,1.0,1.0,101.0,8.0,9.0,17.0,4.0,45.0,2.0,2.0,21.0,3.0,4.0,1.0,57.0,1
64.0,176.0,4.0,65.0,16.0,2.0,1.0,66.0,5.0,6.0,18.0,4.0,25.0,5.0,5.0,12.0,6.0,2.0,1.0,76.0,0
72.0,179.0,13.0,104.0,29.0,2.0,1.0,91.0,7.0,6.0,32.0,1.0,29.0,2.0,2.0,57.0,8.0,2.0,2.0,90.0,1
57.0,92.0,4.0,47.0,28.0,1.0,1.0,97.0,5.0,7.0,28.0,6.0,20.0,2.0,2.0,87.0,18.0,3.0,9.0,88.0,0
77.0,189.0,8.0,57.0,25.0,1.0,1.0,101.0,8.0,9.0,25.0,2.0,43.0,1.0,1.0,48.0,6.0,2.0,2.0,56.0,1
75.0,176.0,6.0,65.0,35.0,1.0,1.0,101.0,8.0,9.0,35.0,3.0,30.0,2.0,2.0,54.0,6.0,3.0,1.0,51.0,1
90.0,285.0,22.0,93.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,1.0,26.0,1.0,1.0,10.0,3.0,3.0,1.0,58.0,1
70.0,195.0,4.0,44.0,19.0,1.0,1.0,101.0,8.0,9.0,19.0,8.0,45.0,3.0,3.0,69.0,7.0,3.0,3.0,68.0,0
74.0,257.0,2.0,56.0,13.0,1.0,1.0,93.0,5.0,7.0,14.0,2.0,39.0,3.0,3.0,15.0,3.0,3.0,1.0,41.0,0
64.0,218.0,7.0,73.0,14.0,2.0,2.0,101.0,1.0,9.0,14.0,3.0,32.0,1.0,1.0,104.0,5.0,4.0,3.0,101.0,0
74.0,123.0,7.0,112.0,17.0,5.0,5.0,95.0,7.0,4.0,18.0,3.0,25.0,2.0,2.0,29.0,7.0,2.0,2.0,59.0,1
69.0,82.0,4.0,35.0,26.0,1.0,1.0,101.0,8.0,9.0,26.0,7.0,33.0,3.0,3.0,26.0,10.0,5.0,2.0,66.0,1
65.0,116.0,1.0,46.0,33.0,3.0,2.0,99.0,7.0,6.0,41.0,7.0,39.0,1.0,1.0,13.0,8.0,9.0,1.0,72.0,1
89.0,368.0,10.0,118.0,33.0,1.0,1.0,101.0,8.0,9.0,33.0,2.0,23.0,1.0,1.0,1.0,5.0,3.0,1.0,36.0,1
